timestamp,location_long,location_lat,ground_speed,height_above_msl,individual_local_identifier
2016-03-04 2:07:45.000,-82.311412000000004,9.403426000000000,9.249999999999998,70.000000000000000,74DE4E7
2016-03-04 2:07:46.000,-82.311485000000005,9.403470000000000,9.249999999999998,70.000000000000000,74DE4E7
2016-03-04 2:07:47.000,-82.311560000000000,9.403511999999999,8.222222222222223,70.000000000000000,74DE4E7
2016-03-04 2:07:48.000,-82.311637000000005,9.403544999999999,8.222222222222223,70.000000000000000,74DE4E7
2016-03-04 2:07:49.000,-82.311710000000005,9.403581000000001,9.249999999999998,70.000000000000000,74DE4E7
2016-03-04 2:07:50.000,-82.311786999999995,9.403618000000000,9.249999999999998,68.000000000000000,74DE4E7
2016-03-04 2:07:52.000,-82.311942999999999,9.403695000000001,9.249999999999998,66.000000000000000,74DE4E7
2016-03-04 2:07:54.000,-82.312096999999994,9.403772000000000,9.249999999999998,66.000000000000000,74DE4E7
2016-03-04 2:07:56.000,-82.312248999999994,9.403855999999999,9.249999999999998,64.000000000000000,74DE4E7
2016-03-04 2:07:58.000,-82.312383999999994,9.403962000000000,9.249999999999998,62.000000000000000,74DE4E7
2016-03-04 2:08:00.000,-82.312515000000005,9.404055000000000,8.222222222222223,62.000000000000000,74DE4E7
2016-03-04 2:08:02.000,-82.312650000000005,9.404161000000000,9.249999999999998,64.000000000000000,74DE4E7
2016-03-04 2:08:04.000,-82.312797000000003,9.404254999999999,9.249999999999998,60.000000000000000,74DE4E7
2016-03-04 2:08:06.000,-82.312933999999998,9.404305000000001,8.222222222222223,60.000000000000000,74DE4E7
2016-03-04 2:08:08.000,-82.313101000000003,9.404351999999999,8.222222222222223,58.000000000000000,74DE4E7
2016-03-04 2:08:10.000,-82.313247000000004,9.404373000000000,8.222222222222223,56.000000000000000,74DE4E7
2016-03-04 2:08:12.000,-82.313398000000007,9.404350000000001,8.222222222222223,52.000000000000000,74DE4E7
2016-03-04 2:08:14.000,-82.313562000000005,9.404355000000001,8.222222222222223,52.000000000000000,74DE4E7
2016-03-04 2:08:16.000,-82.313717999999994,9.404367000000001,8.222222222222223,52.000000000000000,74DE4E7
2016-03-04 2:08:18.000,-82.313875999999993,9.404401000000000,8.222222222222223,46.000000000000000,74DE4E7
2016-03-04 2:08:20.000,-82.314052000000004,9.404413000000000,8.222222222222223,48.000000000000000,74DE4E7
2016-03-04 2:08:22.000,-82.314218999999994,9.404443000000001,9.249999999999998,42.000000000000000,74DE4E7
2016-03-04 2:08:24.000,-82.314368000000002,9.404430000000000,8.222222222222223,44.000000000000000,74DE4E7
2016-03-04 2:08:26.000,-82.314533999999995,9.404431000000001,9.249999999999998,40.000000000000000,74DE4E7
2016-03-04 2:08:28.000,-82.314689000000001,9.404477999999999,8.222222222222223,42.000000000000000,74DE4E7
2016-03-04 2:08:30.000,-82.314853999999997,9.404496999999999,8.222222222222223,34.000000000000000,74DE4E7
2016-03-04 2:08:32.000,-82.315038000000001,9.404462000000001,9.249999999999998,30.000000000000000,74DE4E7
2016-03-04 2:08:34.000,-82.315156000000002,9.404469000000001,5.138888888888888,32.000000000000000,74DE4E7
2016-03-04 2:08:36.000,-82.315289000000007,9.404442000000000,7.194444444444444,28.000000000000000,74DE4E7
2016-03-04 2:08:38.000,-82.315473999999995,9.404432000000000,7.194444444444444,30.000000000000000,74DE4E7
2016-03-04 2:08:40.000,-82.315636999999995,9.404401000000000,8.222222222222223,36.000000000000000,74DE4E7
2016-03-04 2:08:42.000,-82.315772999999993,9.404391000000000,7.194444444444444,36.000000000000000,74DE4E7
2016-03-04 2:08:44.000,-82.315888999999999,9.404387000000000,7.194444444444444,34.000000000000000,74DE4E7
2016-03-04 2:08:46.000,-82.316032000000007,9.404429000000000,8.222222222222223,36.000000000000000,74DE4E7
2016-03-04 2:08:48.000,-82.316142999999997,9.404517000000000,8.222222222222223,28.000000000000000,74DE4E7
2016-03-04 2:08:50.000,-82.316295999999994,9.404581000000000,8.222222222222223,22.000000000000000,74DE4E7
2016-03-04 2:08:52.000,-82.316449000000006,9.404614000000000,8.222222222222223,26.000000000000000,74DE4E7
2016-03-04 2:08:54.000,-82.316578000000007,9.404660000000000,8.222222222222223,24.000000000000000,74DE4E7
2016-03-04 2:08:56.000,-82.316748000000004,9.404667999999999,8.222222222222223,26.000000000000000,74DE4E7
2016-03-04 2:08:58.000,-82.316940000000002,9.404688999999999,8.222222222222223,30.000000000000000,74DE4E7
2016-03-04 2:09:00.000,-82.317076000000000,9.404752999999999,8.222222222222223,24.000000000000000,74DE4E7
2016-03-04 2:09:02.000,-82.317250999999999,9.404763000000001,8.222222222222223,30.000000000000000,74DE4E7
2016-03-04 2:09:04.000,-82.317406000000005,9.404806000000001,9.249999999999998,26.000000000000000,74DE4E7
2016-03-04 2:09:06.000,-82.317504000000000,9.404883000000000,8.222222222222223,12.000000000000000,74DE4E7
2016-03-04 2:09:08.000,-82.317672999999999,9.404859999999999,8.222222222222223,16.000000000000000,74DE4E7
2016-03-04 2:09:10.000,-82.317811000000006,9.404878000000000,8.222222222222223,14.000000000000000,74DE4E7
2016-03-04 2:09:12.000,-82.317971999999997,9.404935999999999,8.222222222222223,8.000000000000000,74DE4E7
2016-03-04 2:09:14.000,-82.318100999999999,9.404968000000000,8.222222222222223,6.000000000000000,74DE4E7
2016-03-04 2:09:16.000,-82.318293999999995,9.404952000000000,8.222222222222223,8.000000000000000,74DE4E7
2016-03-04 2:09:18.000,-82.318433999999996,9.404979000000001,8.222222222222223,2.000000000000000,74DE4E7
2016-03-04 2:09:20.000,-82.318603999999993,9.404995000000000,8.222222222222223,6.000000000000000,74DE4E7
2016-03-04 2:09:22.000,-82.318729000000005,9.405028000000000,8.222222222222223,0.000000000000000,74DE4E7
2016-03-04 2:09:24.000,-82.318921000000003,9.405055000000001,8.222222222222223,0.000000000000000,74DE4E7
2016-03-04 2:09:26.000,-82.319068000000001,9.405124000000001,8.222222222222223,0.000000000000000,74DE4E7
2016-03-04 2:09:28.000,-82.319207000000006,9.405195000000001,8.222222222222223,0.000000000000000,74DE4E7
2016-03-04 2:09:30.000,-82.319395999999998,9.405258999999999,9.249999999999998,0.000000000000000,74DE4E7
2016-03-04 2:09:32.000,-82.319565999999995,9.405322000000000,9.249999999999998,0.000000000000000,74DE4E7
2016-03-04 2:09:34.000,-82.319777000000002,9.405359000000001,9.249999999999998,2.000000000000000,74DE4E7
2016-03-04 2:09:36.000,-82.319963999999999,9.405404000000001,9.249999999999998,4.000000000000000,74DE4E7
2016-03-04 2:09:38.000,-82.320139999999995,9.405424999999999,9.249999999999998,6.000000000000000,74DE4E7
2016-03-04 2:09:40.000,-82.320324999999997,9.405469999999999,9.249999999999998,6.000000000000000,74DE4E7
2016-03-04 2:09:42.000,-82.320464999999999,9.405531999999999,9.249999999999998,0.000000000000000,74DE4E7
2016-03-04 2:09:44.000,-82.320645999999996,9.405588000000000,9.249999999999998,0.000000000000000,74DE4E7
2016-03-04 2:09:46.000,-82.320819000000000,9.405582000000001,8.222222222222223,0.000000000000000,74DE4E7
2016-03-04 2:09:48.000,-82.321023999999994,9.405538999999999,9.249999999999998,8.000000000000000,74DE4E7
2016-03-04 2:09:50.000,-82.321218999999999,9.405542000000001,9.249999999999998,12.000000000000000,74DE4E7
2016-03-04 2:09:52.000,-82.321405999999996,9.405568000000001,9.249999999999998,14.000000000000000,74DE4E7
2016-03-04 2:09:54.000,-82.321569999999994,9.405576999999999,9.249999999999998,12.000000000000000,74DE4E7
2016-03-04 2:09:56.000,-82.321730000000002,9.405611000000000,8.222222222222223,12.000000000000000,74DE4E7
2016-03-04 2:09:58.000,-82.321903000000006,9.405649000000000,8.222222222222223,12.000000000000000,74DE4E7
2016-03-04 2:10:00.000,-82.322068999999999,9.405675000000000,9.249999999999998,14.000000000000000,74DE4E7
2016-03-04 2:10:02.000,-82.322277000000000,9.405690999999999,9.249999999999998,14.000000000000000,74DE4E7
2016-03-04 2:10:04.000,-82.322450000000003,9.405726000000000,9.249999999999998,14.000000000000000,74DE4E7
2016-03-04 2:10:06.000,-82.322652000000005,9.405740000000000,9.249999999999998,14.000000000000000,74DE4E7
2016-03-04 2:10:07.000,-82.322695999999993,9.405708000000001,9.249999999999998,16.000000000000000,74DE4E7
2016-03-04 2:10:08.000,-82.322802999999993,9.405689000000001,9.249999999999998,18.000000000000000,74DE4E7
2016-03-04 2:10:09.000,-82.322897999999995,9.405701000000001,9.249999999999998,20.000000000000000,74DE4E7
2016-03-04 2:10:10.000,-82.322997000000001,9.405716000000000,9.249999999999998,22.000000000000000,74DE4E7
2016-03-04 2:10:11.000,-82.323098000000002,9.405732000000000,10.277777777777777,22.000000000000000,74DE4E7
2016-03-04 2:10:12.000,-82.323204000000004,9.405741000000001,10.277777777777777,24.000000000000000,74DE4E7
2016-03-04 2:10:13.000,-82.323310000000006,9.405748000000001,10.277777777777777,26.000000000000000,74DE4E7
2016-03-04 2:10:14.000,-82.323407000000003,9.405754000000000,9.249999999999998,26.000000000000000,74DE4E7
2016-03-04 2:10:15.000,-82.323504000000000,9.405761999999999,9.249999999999998,26.000000000000000,74DE4E7
2016-03-04 2:10:16.000,-82.323600999999996,9.405773000000000,10.277777777777777,28.000000000000000,74DE4E7
2016-03-04 2:10:17.000,-82.323696999999996,9.405789000000000,10.277777777777777,28.000000000000000,74DE4E7
2016-03-04 2:10:18.000,-82.323791000000000,9.405806000000000,9.249999999999998,30.000000000000000,74DE4E7
2016-03-04 2:10:19.000,-82.323815999999994,9.405878000000000,7.194444444444444,22.000000000000000,74DE4E7
2016-03-04 2:10:20.000,-82.323840000000004,9.405958999999999,8.222222222222223,22.000000000000000,74DE4E7
2016-03-04 2:10:21.000,-82.323898999999997,9.406013000000000,9.249999999999998,28.000000000000000,74DE4E7
2016-03-04 2:10:22.000,-82.323981000000003,9.406055000000000,9.249999999999998,34.000000000000000,74DE4E7
2016-03-04 2:10:23.000,-82.324065000000004,9.406088000000000,8.222222222222223,42.000000000000000,74DE4E7
2016-03-04 2:10:24.000,-82.324117000000001,9.406141000000000,8.222222222222223,40.000000000000000,74DE4E7
2016-03-04 2:10:25.000,-82.324183000000005,9.406185000000001,8.222222222222223,36.000000000000000,74DE4E7
2016-03-04 2:10:26.000,-82.324258000000000,9.406223000000001,9.249999999999998,36.000000000000000,74DE4E7
2016-03-04 2:10:27.000,-82.324340000000007,9.406256000000001,9.249999999999998,36.000000000000000,74DE4E7
2016-03-04 2:10:28.000,-82.324423999999993,9.406281000000000,9.249999999999998,36.000000000000000,74DE4E7
2016-03-04 2:10:29.000,-82.324506999999997,9.406304000000000,9.249999999999998,34.000000000000000,74DE4E7
2016-03-04 2:10:30.000,-82.324590000000001,9.406332000000001,9.249999999999998,34.000000000000000,74DE4E7
2016-03-04 2:10:31.000,-82.324678000000006,9.406352000000000,9.249999999999998,34.000000000000000,74DE4E7
2016-03-04 2:10:32.000,-82.324764999999999,9.406355000000000,9.249999999999998,36.000000000000000,74DE4E7
2016-03-04 2:10:33.000,-82.324849000000000,9.406352999999999,9.249999999999998,36.000000000000000,74DE4E7
2016-03-04 2:10:34.000,-82.324935999999994,9.406351000000001,9.249999999999998,36.000000000000000,74DE4E7
2016-03-04 2:10:36.000,-82.325108000000000,9.406345999999999,9.249999999999998,36.000000000000000,74DE4E7
2016-03-04 2:10:38.000,-82.325277999999997,9.406325000000001,9.249999999999998,36.000000000000000,74DE4E7
2016-03-04 2:10:40.000,-82.325446999999997,9.406317000000000,9.249999999999998,36.000000000000000,74DE4E7
2016-03-04 2:10:42.000,-82.325598999999997,9.406338000000000,8.222222222222223,36.000000000000000,74DE4E7
2016-03-04 2:10:44.000,-82.325773999999996,9.406362000000000,9.249999999999998,38.000000000000000,74DE4E7
2016-03-04 2:10:46.000,-82.325952999999998,9.406389000000001,9.249999999999998,38.000000000000000,74DE4E7
2016-03-04 2:10:48.000,-82.326106999999993,9.406404999999999,9.249999999999998,38.000000000000000,74DE4E7
2016-03-04 2:10:50.000,-82.326254000000006,9.406432000000001,8.222222222222223,38.000000000000000,74DE4E7
2016-03-04 2:10:52.000,-82.326414000000000,9.406453000000001,8.222222222222223,38.000000000000000,74DE4E7
2016-03-04 2:10:54.000,-82.326578999999995,9.406466999999999,8.222222222222223,38.000000000000000,74DE4E7
2016-03-04 2:10:56.000,-82.326752999999997,9.406480999999999,8.222222222222223,36.000000000000000,74DE4E7
2016-03-04 2:10:58.000,-82.326908000000003,9.406480999999999,8.222222222222223,38.000000000000000,74DE4E7
2016-03-04 2:11:00.000,-82.327072000000001,9.406463000000000,8.222222222222223,38.000000000000000,74DE4E7
